버스정류장ars번호,시간대,승차비율,하차비율
22036,7,1.93,4.48
22036,8,5.64,19.8
22036,9,2.99,5.11
22036,10,1.8,3.33
22036,11,1.61,2.85
22036,12,2.37,3.73
22036,13,1.55,4.36
22036,14,2.49,3.75
22036,15,4.39,4.58
22036,16,8.87,4.02
22036,17,21.11,6.2
22036,18,19.74,10.27
22036,19,10.81,7.13
22036,20,6.25,5.03
22036,21,3.14,5.51
22036,22,2.91,5.45
22037,0,0.13,0.31
22037,1,0.0,0.0
22037,2,0.0,0.0
22037,3,0.0,0.0
22037,4,1.13,0.41
22037,6,2.38,11.75
22037,7,10.28,9.69
22037,8,13.24,10.06
22037,9,9.16,9.57
22037,10,7.27,3.86
22037,11,5.19,3.13
22037,12,6.19,6.01
22037,13,5.31,4.35
22037,14,4.55,3.42
22037,15,6.08,2.9
22037,16,7.03,2.88
22037,17,8.88,9.2
22037,18,7.48,7.46
22037,19,2.51,4.31
22037,20,1.35,3.83
22037,21,1.01,3.29
22037,22,0.84,3.57
22038,0,0.86,2.92
22038,1,0.0,0.51
22038,2,0.01,0.0
22038,3,0.0,0.0
22038,4,0.0,0.0
22038,6,1.17,1.58
22038,7,15.21,5.59
22038,8,9.93,10.37
22038,9,9.26,4.51
22038,10,5.91,3.09
22038,11,3.8,2.32
22038,12,6.21,3.16
22038,13,5.32,4.16
22038,14,4.17,4.13
22038,15,4.1,4.46
22038,16,6.21,4.7
22038,17,8.47,6.92
22038,18,6.06,10.86
22038,19,6.68,9.86
22038,20,2.74,6.39
22038,21,1.89,7.74
22038,22,2.01,6.74
22039,0,0.06,0.48
22039,1,0.0,0.01
22039,2,0.0,0.0
22039,3,0.0,0.0
22039,4,0.52,1.33
22039,6,1.93,2.29
22039,7,10.35,14.31
22039,8,11.16,17.67
22039,9,8.35,3.7
22039,10,5.23,1.96
22039,11,4.16,1.7
22039,12,3.46,2.45
22039,13,3.17,2.85
22039,14,2.73,2.27
22039,15,3.39,3.16
22039,16,5.52,3.96
22039,17,23.62,7.78
22039,18,10.6,11.98
22039,19,2.9,7.09
22039,20,1.46,4.97
22039,21,0.97,4.43
22039,22,0.42,5.6
22040,0,0.33,1.96
22040,1,0.0,0.23
22040,2,0.0,0.01
22040,3,0.0,0.0
22040,4,0.0,0.0
22040,6,1.68,2.33
22040,7,13.42,13.81
22040,8,12.16,30.09
22040,9,6.56,2.66
22040,10,4.83,1.47
22040,11,2.94,1.74
22040,12,3.24,2.7
22040,13,3.55,1.8
22040,14,2.72,2.06
22040,15,3.68,2.38
22040,16,5.79,3.32
22040,17,18.83,5.08
22040,18,8.75,7.45
22040,19,5.49,7.32
22040,20,2.7,4.33
22040,21,2.08,4.33
22040,22,1.25,4.94
22041,0,0.0,0.0
22041,1,0.0,0.0
22041,2,0.0,0.0
22041,3,0.0,0.0
22041,4,0.0,2.97
22041,6,0.42,8.99
22041,7,2.97,12.91
22041,8,13.07,25.95
22041,9,4.65,3.95
22041,10,2.73,2.32
22041,11,2.31,3.73
22041,12,2.27,5.03
22041,13,2.31,3.3
22041,14,3.57,3.04
22041,15,4.16,4.22
22041,16,20.27,3.43
22041,17,15.83,5.62
22041,18,13.04,4.38
22041,19,5.91,3.73
22041,20,2.66,3.07
22041,21,2.52,2.19
22041,22,1.33,1.18
22042,0,1.52,0.98
22042,1,0.0,0.0
22042,2,0.0,0.0
22042,3,0.0,0.0
22042,4,0.0,0.0
22042,6,1.96,3.46
22042,7,5.77,13.0
22042,8,9.79,30.27
22042,9,2.5,6.91
22042,10,1.85,4.85
22042,11,3.48,3.46
22042,12,2.45,3.56
22042,13,2.67,2.53
22042,14,4.24,1.65
22042,15,5.17,2.27
22042,16,12.89,4.49
22042,17,8.43,5.0
22042,18,15.94,4.69
22042,19,8.92,4.85
22042,20,4.46,3.3
22042,21,4.03,2.27
22042,22,3.92,2.48
22043,0,1.73,0.32
22043,1,0.0,0.0
22043,2,0.0,0.0
22043,3,0.0,0.0
22043,4,0.63,0.71
22043,6,1.57,4.6
22043,7,3.94,11.23
22043,8,6.46,16.57
22043,9,6.77,10.97
22043,10,5.35,5.7
22043,11,5.35,3.82
22043,12,5.83,3.3
22043,13,4.57,3.73
22043,14,5.83,2.82
22043,15,6.77,2.99
22043,16,9.13,4.57
22043,17,12.6,5.83
22043,18,8.82,8.24
22043,19,3.78,5.72
22043,20,4.09,3.86
22043,21,3.78,2.8
22043,22,2.99,2.21
22044,0,1.51,6.65
22044,1,0.0,0.94
22044,2,0.0,0.0
22044,3,0.0,0.0
22044,4,0.0,0.0
22044,6,0.92,1.56
22044,7,6.41,1.66
22044,8,11.1,5.51
22044,9,5.36,2.08
22044,10,1.91,4.26
22044,11,1.7,4.47
22044,12,2.35,4.57
22044,13,2.89,4.57
22044,14,3.48,4.47
22044,15,4.07,5.82
22044,16,6.13,7.48
22044,17,11.29,12.16
22044,18,13.1,12.37
22044,19,10.03,4.99
22044,20,6.16,3.85
22044,21,6.32,7.28
22044,22,5.27,5.3
22045,0,1.03,0.34
22045,1,0.0,0.0
22045,2,0.0,0.0
22045,3,0.0,0.0
22045,4,0.32,0.46
22045,6,0.71,4.03
22045,7,3.01,9.01
22045,8,9.3,13.93
22045,9,5.46,8.13
22045,10,5.46,4.29
22045,11,5.46,4.12
22045,12,6.49,4.08
22045,13,8.71,3.79
22045,14,9.81,3.43
22045,15,8.07,3.57
22045,16,7.76,4.75
22045,17,9.3,10.38
22045,18,7.16,9.65
22045,19,4.16,5.91
22045,20,2.57,4.14
22045,21,2.3,2.99
22045,22,2.93,3.02
22046,0,1.79,3.63
22046,1,0.0,0.65
22046,2,0.0,0.03
22046,3,0.0,0.0
22046,4,0.0,0.0
22046,6,2.13,1.91
22046,7,8.65,3.75
22046,8,13.29,12.29
22046,9,5.54,3.81
22046,10,2.6,3.75
22046,11,2.1,3.2
22046,12,2.72,4.03
22046,13,3.21,4.61
22046,14,3.64,3.87
22046,15,4.16,5.47
22046,16,5.65,7.74
22046,17,8.67,7.13
22046,18,10.52,9.93
22046,19,8.11,7.56
22046,20,6.36,5.81
22046,21,6.07,4.92
22046,22,4.77,5.93
22118,0,0.0,0.0
22118,1,0.0,0.0
22118,2,0.0,0.0
22118,3,0.0,0.0
22118,4,100.0,100.0
22118,6,0.0,0.0
22118,7,0.0,0.0
22118,8,0.0,0.0
22118,9,0.0,0.0
22118,10,0.0,0.0
22118,11,0.0,0.0
22118,12,0.0,0.0
22118,13,0.0,0.0
22118,14,0.0,0.0
22118,15,0.0,0.0
22118,16,0.0,0.0
22118,17,0.0,0.0
22118,18,0.0,0.0
22118,19,0.0,0.0
22118,20,0.0,0.0
22118,21,0.0,0.0
22118,22,0.0,0.0
22120,0,0.0,0.0
22120,1,0.0,0.0
22120,2,0.0,0.0
22120,3,0.0,0.0
22120,4,100.0,100.0
22120,6,0.0,0.0
22120,7,0.0,0.0
22120,8,0.0,0.0
22120,9,0.0,0.0
22120,10,0.0,0.0
22120,11,0.0,0.0
22120,12,0.0,0.0
22120,13,0.0,0.0
22120,14,0.0,0.0
22120,15,0.0,0.0
22120,16,0.0,0.0
22120,17,0.0,0.0
22120,18,0.0,0.0
22120,19,0.0,0.0
22120,20,0.0,0.0
22120,21,0.0,0.0
22120,22,0.0,0.0
22162,0,0.0,0.0
22162,1,0.0,0.0
22162,2,0.0,0.0
22162,3,0.0,0.0
22162,4,100.0,100.0
22162,6,0.0,0.0
22162,7,0.0,0.0
22162,8,0.0,0.0
22162,9,0.0,0.0
22162,10,0.0,0.0
22162,11,0.0,0.0
22162,12,0.0,0.0
22162,13,0.0,0.0
22162,14,0.0,0.0
22162,15,0.0,0.0
22162,16,0.0,0.0
22162,17,0.0,0.0
22162,18,0.0,0.0
22162,19,0.0,0.0
22162,20,0.0,0.0
22162,21,0.0,0.0
22162,22,0.0,0.0
22163,0,0.0,0.0
22163,1,0.0,0.0
22163,2,0.0,0.0
22163,3,0.0,0.0
22163,4,100.0,100.0
22163,6,0.0,0.0
22163,7,0.0,0.0
22163,8,0.0,0.0
22163,9,0.0,0.0
22163,10,0.0,0.0
22163,11,0.0,0.0
22163,12,0.0,0.0
22163,13,0.0,0.0
22163,14,0.0,0.0
22163,15,0.0,0.0
22163,16,0.0,0.0
22163,17,0.0,0.0
22163,18,0.0,0.0
22163,19,0.0,0.0
22163,20,0.0,0.0
22163,21,0.0,0.0
22163,22,0.0,0.0
22164,0,,
22164,1,,
22164,2,,
22164,3,,
22164,4,,
22164,6,,
22164,7,,
22164,8,,
22164,9,,
22164,10,,
22164,11,,
22164,12,,
22164,13,,
22164,14,,
22164,15,,
22164,16,,
22164,17,,
22164,18,,
22164,19,,
22164,20,,
22164,21,,
22164,22,,
22165,0,0.0,0.0
22165,1,0.0,0.0
22165,2,0.0,0.0
22165,3,0.0,0.0
22165,4,100.0,100.0
22165,6,0.0,0.0
22165,7,0.0,0.0
22165,8,0.0,0.0
22165,9,0.0,0.0
22165,10,0.0,0.0
22165,11,0.0,0.0
22165,12,0.0,0.0
22165,13,0.0,0.0
22165,14,0.0,0.0
22165,15,0.0,0.0
22165,16,0.0,0.0
22165,17,0.0,0.0
22165,18,0.0,0.0
22165,19,0.0,0.0
22165,20,0.0,0.0
22165,21,0.0,0.0
22165,22,0.0,0.0
22166,0,,
22166,1,,
22166,2,,
22166,3,,
22166,4,,
22166,6,,
22166,7,,
22166,8,,
22166,9,,
22166,10,,
22166,11,,
22166,12,,
22166,13,,
22166,14,,
22166,15,,
22166,16,,
22166,17,,
22166,18,,
22166,19,,
22166,20,,
22166,21,,
22166,22,,
22167,0,,
22167,1,,
22167,2,,
22167,3,,
22167,4,,
22167,6,,
22167,7,,
22167,8,,
22167,9,,
22167,10,,
22167,11,,
22167,12,,
22167,13,,
22167,14,,
22167,15,,
22167,16,,
22167,17,,
22167,18,,
22167,19,,
22167,20,,
22167,21,,
22167,22,,
22172,0,,
22172,1,,
22172,2,,
22172,3,,
22172,4,,
22172,6,,
22172,7,,
22172,8,,
22172,9,,
22172,10,,
22172,11,,
22172,12,,
22172,13,,
22172,14,,
22172,15,,
22172,16,,
22172,17,,
22172,18,,
22172,19,,
22172,20,,
22172,21,,
22172,22,,
22183,0,0.0,0.08
22183,1,0.0,0.0
22183,2,0.0,0.0
22183,3,0.0,0.0
22183,4,0.0,0.05
22183,6,77.38,5.43
22183,7,1.36,10.79
22183,8,1.58,15.54
22183,9,0.68,9.33
22183,10,0.68,9.74
22183,11,2.71,4.89
22183,12,1.36,4.69
22183,13,0.68,3.93
22183,14,1.58,4.04
22183,15,1.81,3.93
22183,16,1.81,3.93
22183,17,2.26,6.16
22183,18,2.26,7.03
22183,19,1.36,4.74
22183,20,0.9,1.96
22183,21,1.13,1.99
22183,22,0.45,1.75
22190,0,1.57,0.39
22190,1,0.0,0.0
22190,2,0.0,0.0
22190,3,0.0,0.0
22190,4,11.46,83.22
22190,6,1.34,0.63
22190,7,3.4,0.78
22190,8,6.07,0.24
22190,9,2.42,1.02
22190,10,2.44,0.24
22190,11,2.84,0.86
22190,12,3.15,0.71
22190,13,5.19,1.25
22190,14,4.93,0.86
22190,15,5.08,1.49
22190,16,6.35,1.49
22190,17,12.07,1.57
22190,18,7.95,1.41
22190,19,7.01,1.02
22190,20,6.38,0.94
22190,21,5.31,0.78
22190,22,5.05,1.1
22193,0,0.0,0.0
22193,1,0.0,0.0
22193,2,0.0,0.0
22193,3,0.0,0.0
22193,4,100.0,100.0
22193,6,0.0,0.0
22193,7,0.0,0.0
22193,8,0.0,0.0
22193,9,0.0,0.0
22193,10,0.0,0.0
22193,11,0.0,0.0
22193,12,0.0,0.0
22193,13,0.0,0.0
22193,14,0.0,0.0
22193,15,0.0,0.0
22193,16,0.0,0.0
22193,17,0.0,0.0
22193,18,0.0,0.0
22193,19,0.0,0.0
22193,20,0.0,0.0
22193,21,0.0,0.0
22193,22,0.0,0.0
22194,0,0.0,0.0
22194,1,0.0,0.0
22194,2,0.0,0.0
22194,3,0.0,0.0
22194,4,100.0,100.0
22194,6,0.0,0.0
22194,7,0.0,0.0
22194,8,0.0,0.0
22194,9,0.0,0.0
22194,10,0.0,0.0
22194,11,0.0,0.0
22194,12,0.0,0.0
22194,13,0.0,0.0
22194,14,0.0,0.0
22194,15,0.0,0.0
22194,16,0.0,0.0
22194,17,0.0,0.0
22194,18,0.0,0.0
22194,19,0.0,0.0
22194,20,0.0,0.0
22194,21,0.0,0.0
22194,22,0.0,0.0
22195,0,,
22195,1,,
22195,2,,
22195,3,,
22195,4,,
22195,6,,
22195,7,,
22195,8,,
22195,9,,
22195,10,,
22195,11,,
22195,12,,
22195,13,,
22195,14,,
22195,15,,
22195,16,,
22195,17,,
22195,18,,
22195,19,,
22195,20,,
22195,21,,
22195,22,,
22196,0,0.0,0.0
22196,1,0.0,0.0
22196,2,0.0,0.0
22196,3,0.0,0.0
22196,4,100.0,100.0
22196,6,0.0,0.0
22196,7,0.0,0.0
22196,8,0.0,0.0
22196,9,0.0,0.0
22196,10,0.0,0.0
22196,11,0.0,0.0
22196,12,0.0,0.0
22196,13,0.0,0.0
22196,14,0.0,0.0
22196,15,0.0,0.0
22196,16,0.0,0.0
22196,17,0.0,0.0
22196,18,0.0,0.0
22196,19,0.0,0.0
22196,20,0.0,0.0
22196,21,0.0,0.0
22196,22,0.0,0.0
22225,0,0.0,0.0
22225,1,0.0,0.0
22225,2,0.0,0.0
22225,3,0.0,0.0
22225,4,100.0,100.0
22225,6,0.0,0.0
22225,7,0.0,0.0
22225,8,0.0,0.0
22225,9,0.0,0.0
22225,10,0.0,0.0
22225,11,0.0,0.0
22225,12,0.0,0.0
22225,13,0.0,0.0
22225,14,0.0,0.0
22225,15,0.0,0.0
22225,16,0.0,0.0
22225,17,0.0,0.0
22225,18,0.0,0.0
22225,19,0.0,0.0
22225,20,0.0,0.0
22225,21,0.0,0.0
22225,22,0.0,0.0
22241,0,0.0,0.0
22241,1,0.0,0.0
22241,2,0.0,0.0
22241,3,0.0,0.0
22241,4,100.0,100.0
22241,6,0.0,0.0
22241,7,0.0,0.0
22241,8,0.0,0.0
22241,9,0.0,0.0
22241,10,0.0,0.0
22241,11,0.0,0.0
22241,12,0.0,0.0
22241,13,0.0,0.0
22241,14,0.0,0.0
22241,15,0.0,0.0
22241,16,0.0,0.0
22241,17,0.0,0.0
22241,18,0.0,0.0
22241,19,0.0,0.0
22241,20,0.0,0.0
22241,21,0.0,0.0
22241,22,0.0,0.0
22331,0,0.31,1.63
22331,1,0.0,0.21
22331,2,0.0,0.0
22331,3,0.0,0.0
22331,4,0.0,0.0
22331,6,2.3,3.27
22331,7,12.09,11.4
22331,8,11.08,31.53
22331,9,8.24,5.39
22331,10,3.26,4.2
22331,11,2.58,4.83
22331,12,4.48,3.65
22331,13,3.23,2.34
22331,14,2.51,1.95
22331,15,4.74,2.73
22331,16,8.91,4.76
22331,17,14.58,5.51
22331,18,10.41,3.03
22331,19,5.56,3.31
22331,20,2.41,3.65
22331,21,1.71,3.49
22331,22,1.61,3.12
22332,0,0.05,0.35
22332,1,0.0,0.04
22332,2,0.0,0.0
22332,3,0.0,0.0
22332,4,0.34,0.07
22332,6,0.5,6.3
22332,7,2.71,13.58
22332,8,10.96,17.79
22332,9,3.85,4.91
22332,10,2.55,3.26
22332,11,2.74,2.9
22332,12,3.21,3.54
22332,13,3.81,3.51
22332,14,3.26,3.54
22332,15,3.44,3.3
22332,16,18.81,4.39
22332,17,23.0,6.69
22332,18,12.49,7.43
22332,19,3.01,4.9
22332,20,3.08,4.76
22332,21,1.34,4.83
22332,22,0.84,3.91
22333,0,0.53,0.42
22333,1,0.0,0.0
22333,2,0.0,0.0
22333,3,0.0,0.0
22333,4,0.0,0.0
22333,6,0.26,5.29
22333,7,0.79,17.04
22333,8,5.93,27.71
22333,9,4.87,9.99
22333,10,2.5,4.37
22333,11,3.43,8.65
22333,12,4.61,3.11
22333,13,10.8,5.21
22333,14,3.29,2.27
22333,15,6.06,2.18
22333,16,20.16,2.94
22333,17,14.36,2.35
22333,18,8.43,3.95
22333,19,4.08,1.68
22333,20,3.69,0.84
22333,21,3.16,0.76
22333,22,3.03,1.26
22334,0,0.0,0.0
22334,1,0.0,0.0
22334,2,0.0,0.0
22334,3,0.0,0.0
22334,4,0.0,0.35
22334,6,0.26,6.8
22334,7,1.37,17.86
22334,8,3.09,35.14
22334,9,2.66,10.48
22334,10,3.34,3.86
22334,11,5.49,4.95
22334,12,4.2,3.51
22334,13,1.54,3.28
22334,14,2.23,3.0
22334,15,8.06,1.79
22334,16,24.61,2.25
22334,17,29.85,2.42
22334,18,8.15,1.27
22334,19,2.4,1.04
22334,20,0.94,0.69
22334,21,0.77,0.75
22334,22,1.03,0.58
22335,0,0.0,0.46
22335,1,0.0,0.0
22335,2,0.0,0.0
22335,3,0.0,0.0
22335,4,0.0,0.0
22335,6,0.34,24.02
22335,7,0.34,17.32
22335,8,1.03,32.56
22335,9,0.6,2.31
22335,10,1.38,3.0
22335,11,3.1,1.85
22335,12,2.5,2.08
22335,13,1.38,1.62
22335,14,2.24,2.31
22335,15,4.65,2.08
22335,16,30.21,1.62
22335,17,28.74,2.54
22335,18,21.6,2.54
22335,19,1.29,1.39
22335,20,0.26,1.39
22335,21,0.17,0.23
22335,22,0.17,0.69
22336,0,0.0,1.66
22336,1,0.0,0.0
22336,2,0.0,0.0
22336,3,0.0,0.0
22336,4,0.0,0.0
22336,6,1.05,0.87
22336,7,0.53,3.22
22336,8,5.79,24.83
22336,9,1.58,3.92
22336,10,2.11,1.48
22336,11,1.32,0.78
22336,12,3.16,2.61
22336,13,4.74,3.22
22336,14,4.21,7.75
22336,15,10.0,3.05
22336,16,13.68,5.49
22336,17,25.0,9.06
22336,18,17.63,13.41
22336,19,3.68,7.84
22336,20,1.58,4.36
22336,21,1.58,3.14
22336,22,2.37,3.31
22337,0,0.0,0.0
22337,1,0.0,0.0
22337,2,0.0,0.0
22337,3,0.0,0.0
22337,4,0.0,0.19
22337,6,0.45,23.98
22337,7,9.57,23.22
22337,8,5.98,19.26
22337,9,2.09,9.88
22337,10,4.04,4.85
22337,11,6.28,5.22
22337,12,2.84,2.2
22337,13,1.79,1.95
22337,14,2.69,1.32
22337,15,15.7,1.13
22337,16,30.49,1.76
22337,17,10.31,0.94
22337,18,4.93,1.51
22337,19,1.64,1.07
22337,20,0.75,0.82
22337,21,0.0,0.31
22337,22,0.45,0.38
22613,0,0.0,0.47
22613,1,0.0,0.0
22613,2,0.0,0.0
22613,3,0.0,0.0
22613,4,0.0,0.0
22613,6,0.0,5.95
22613,7,0.0,3.29
22613,8,0.0,3.76
22613,9,0.0,3.44
22613,10,0.0,6.26
22613,11,5.0,9.86
22613,12,15.0,5.48
22613,13,0.0,7.67
22613,14,0.0,4.69
22613,15,25.0,8.45
22613,16,0.0,5.16
22613,17,5.0,7.2
22613,18,35.0,8.76
22613,19,5.0,8.76
22613,20,5.0,2.66
22613,21,5.0,3.29
22613,22,0.0,4.85
22614,0,0.0,0.0
22614,1,0.0,0.0
22614,2,0.0,0.0
22614,3,0.0,0.0
22614,4,0.0,0.0
22614,6,0.99,2.76
22614,7,1.98,2.76
22614,8,2.97,3.31
22614,9,0.99,2.21
22614,10,5.94,3.87
22614,11,1.98,8.84
22614,12,5.94,9.39
22614,13,8.91,19.34
22614,14,2.97,2.21
22614,15,4.95,2.21
22614,16,1.98,2.21
22614,17,1.98,3.31
22614,18,43.56,6.08
22614,19,10.89,23.76
22614,20,0.99,1.66
22614,21,0.99,4.97
22614,22,1.98,1.1
22640,0,0.0,0.74
22640,1,0.0,0.0
22640,2,0.0,0.0
22640,3,0.0,0.0
22640,4,0.0,0.0
22640,6,0.0,2.46
22640,7,0.0,0.25
22640,8,11.35,6.16
22640,9,20.0,3.94
22640,10,10.27,10.59
22640,11,3.78,7.39
22640,12,2.16,3.69
22640,13,7.03,7.14
22640,14,12.43,4.68
22640,15,5.41,6.65
22640,16,7.03,7.88
22640,17,0.0,6.4
22640,18,11.35,13.05
22640,19,1.08,6.16
22640,20,1.08,1.23
22640,21,6.49,9.36
22640,22,0.54,2.22
22641,0,0.0,0.0
22641,1,0.0,0.0
22641,2,0.0,0.0
22641,3,0.0,0.0
22641,4,0.0,0.0
22641,6,7.14,6.36
22641,7,0.0,6.97
22641,8,7.14,6.06
22641,9,1.79,6.36
22641,10,3.57,6.36
22641,11,1.79,8.18
22641,12,1.79,10.3
22641,13,8.93,3.33
22641,14,3.57,3.33
22641,15,1.79,6.06
22641,16,41.07,6.67
22641,17,5.36,3.64
22641,18,1.79,7.58
22641,19,8.93,4.85
22641,20,3.57,7.88
22641,21,0.0,3.64
22641,22,1.79,2.42
23109,0,4.96,1.68
23109,1,0.0,0.03
23109,2,0.0,0.01
23109,3,0.0,0.0
23109,4,0.21,0.83
23109,6,0.59,1.15
23109,7,0.82,5.8
23109,8,0.94,7.36
23109,9,1.73,12.58
23109,10,3.52,6.48
23109,11,3.02,6.89
23109,12,3.9,7.79
23109,13,5.31,7.56
23109,14,5.73,6.03
23109,15,7.16,5.44
23109,16,7.02,6.36
23109,17,13.24,7.27
23109,18,10.57,8.2
23109,19,6.14,4.58
23109,20,6.55,1.73
23109,21,10.07,1.33
23109,22,8.51,0.88
23115,0,0.0,0.0
23115,1,0.0,0.0
23115,2,0.0,0.0
23115,3,0.0,0.0
23115,4,0.0,0.0
23115,6,100.0,100.0
23115,7,0.0,0.0
23115,8,0.0,0.0
23115,9,0.0,0.0
23115,10,0.0,0.0
23115,11,0.0,0.0
23115,12,0.0,0.0
23115,13,0.0,0.0
23115,14,0.0,0.0
23115,15,0.0,0.0
23115,16,0.0,0.0
23115,17,0.0,0.0
23115,18,0.0,0.0
23115,19,0.0,0.0
23115,20,0.0,0.0
23115,21,0.0,0.0
23115,22,0.0,0.0
23116,0,0.0,0.0
23116,1,0.0,0.0
23116,2,0.0,0.0
23116,3,0.0,0.0
23116,4,0.0,0.0
23116,6,100.0,100.0
23116,7,0.0,0.0
23116,8,0.0,0.0
23116,9,0.0,0.0
23116,10,0.0,0.0
23116,11,0.0,0.0
23116,12,0.0,0.0
23116,13,0.0,0.0
23116,14,0.0,0.0
23116,15,0.0,0.0
23116,16,0.0,0.0
23116,17,0.0,0.0
23116,18,0.0,0.0
23116,19,0.0,0.0
23116,20,0.0,0.0
23116,21,0.0,0.0
23116,22,0.0,0.0
23117,0,0.0,0.0
23117,1,0.0,0.0
23117,2,0.0,0.0
23117,3,0.0,0.0
23117,4,100.0,100.0
23117,6,0.0,0.0
23117,7,0.0,0.0
23117,8,0.0,0.0
23117,9,0.0,0.0
23117,10,0.0,0.0
23117,11,0.0,0.0
23117,12,0.0,0.0
23117,13,0.0,0.0
23117,14,0.0,0.0
23117,15,0.0,0.0
23117,16,0.0,0.0
23117,17,0.0,0.0
23117,18,0.0,0.0
23117,19,0.0,0.0
23117,20,0.0,0.0
23117,21,0.0,0.0
23117,22,0.0,0.0
23118,0,,0.0
23118,1,,0.0
23118,2,,0.0
23118,3,,0.0
23118,4,,100.0
23118,6,,0.0
23118,7,,0.0
23118,8,,0.0
23118,9,,0.0
23118,10,,0.0
23118,11,,0.0
23118,12,,0.0
23118,13,,0.0
23118,14,,0.0
23118,15,,0.0
23118,16,,0.0
23118,17,,0.0
23118,18,,0.0
23118,19,,0.0
23118,20,,0.0
23118,21,,0.0
23118,22,,0.0
23137,0,0.0,0.0
23137,1,0.0,0.0
23137,2,0.0,0.0
23137,3,0.0,0.0
23137,4,0.0,0.0
23137,6,100.0,100.0
23137,7,0.0,0.0
23137,8,0.0,0.0
23137,9,0.0,0.0
23137,10,0.0,0.0
23137,11,0.0,0.0
23137,12,0.0,0.0
23137,13,0.0,0.0
23137,14,0.0,0.0
23137,15,0.0,0.0
23137,16,0.0,0.0
23137,17,0.0,0.0
23137,18,0.0,0.0
23137,19,0.0,0.0
23137,20,0.0,0.0
23137,21,0.0,0.0
23137,22,0.0,0.0
23138,0,0.0,0.0
23138,1,0.0,0.0
23138,2,0.0,0.0
23138,3,0.0,0.0
23138,4,0.0,0.0
23138,6,100.0,100.0
23138,7,0.0,0.0
23138,8,0.0,0.0
23138,9,0.0,0.0
23138,10,0.0,0.0
23138,11,0.0,0.0
23138,12,0.0,0.0
23138,13,0.0,0.0
23138,14,0.0,0.0
23138,15,0.0,0.0
23138,16,0.0,0.0
23138,17,0.0,0.0
23138,18,0.0,0.0
23138,19,0.0,0.0
23138,20,0.0,0.0
23138,21,0.0,0.0
23138,22,0.0,0.0
23139,0,0.0,0.0
23139,1,0.0,0.0
23139,2,0.0,0.0
23139,3,0.0,0.0
23139,4,0.0,0.0
23139,6,100.0,100.0
23139,7,0.0,0.0
23139,8,0.0,0.0
23139,9,0.0,0.0
23139,10,0.0,0.0
23139,11,0.0,0.0
23139,12,0.0,0.0
23139,13,0.0,0.0
23139,14,0.0,0.0
23139,15,0.0,0.0
23139,16,0.0,0.0
23139,17,0.0,0.0
23139,18,0.0,0.0
23139,19,0.0,0.0
23139,20,0.0,0.0
23139,21,0.0,0.0
23139,22,0.0,0.0
23141,0,,
23141,1,,
23141,2,,
23141,3,,
23141,4,,
23141,6,,
23141,7,,
23141,8,,
23141,9,,
23141,10,,
23141,11,,
23141,12,,
23141,13,,
23141,14,,
23141,15,,
23141,16,,
23141,17,,
23141,18,,
23141,19,,
23141,20,,
23141,21,,
23141,22,,
23142,0,,
23142,1,,
23142,2,,
23142,3,,
23142,4,,
23142,6,,
23142,7,,
23142,8,,
23142,9,,
23142,10,,
23142,11,,
23142,12,,
23142,13,,
23142,14,,
23142,15,,
23142,16,,
23142,17,,
23142,18,,
23142,19,,
23142,20,,
23142,21,,
23142,22,,
23147,0,0.0,0.0
23147,1,0.0,0.0
23147,2,0.0,0.0
23147,3,0.0,0.0
23147,4,0.0,0.0
23147,6,100.0,100.0
23147,7,0.0,0.0
23147,8,0.0,0.0
23147,9,0.0,0.0
23147,10,0.0,0.0
23147,11,0.0,0.0
23147,12,0.0,0.0
23147,13,0.0,0.0
23147,14,0.0,0.0
23147,15,0.0,0.0
23147,16,0.0,0.0
23147,17,0.0,0.0
23147,18,0.0,0.0
23147,19,0.0,0.0
23147,20,0.0,0.0
23147,21,0.0,0.0
23147,22,0.0,0.0
23168,0,,
23168,1,,
23168,2,,
23168,3,,
23168,4,,
23168,6,,
23168,7,,
23168,8,,
23168,9,,
23168,10,,
23168,11,,
23168,12,,
23168,13,,
23168,14,,
23168,15,,
23168,16,,
23168,17,,
23168,18,,
23168,19,,
23168,20,,
23168,21,,
23168,22,,
23169,0,0.0,0.0
23169,1,0.0,0.0
23169,2,0.0,0.0
23169,3,0.0,0.0
23169,4,100.0,100.0
23169,6,0.0,0.0
23169,7,0.0,0.0
23169,8,0.0,0.0
23169,9,0.0,0.0
23169,10,0.0,0.0
23169,11,0.0,0.0
23169,12,0.0,0.0
23169,13,0.0,0.0
23169,14,0.0,0.0
23169,15,0.0,0.0
23169,16,0.0,0.0
23169,17,0.0,0.0
23169,18,0.0,0.0
23169,19,0.0,0.0
23169,20,0.0,0.0
23169,21,0.0,0.0
23169,22,0.0,0.0
23170,0,0.0,0.0
23170,1,0.0,0.0
23170,2,0.0,0.0
23170,3,0.0,0.0
23170,4,100.0,100.0
23170,6,0.0,0.0
23170,7,0.0,0.0
23170,8,0.0,0.0
23170,9,0.0,0.0
23170,10,0.0,0.0
23170,11,0.0,0.0
23170,12,0.0,0.0
23170,13,0.0,0.0
23170,14,0.0,0.0
23170,15,0.0,0.0
23170,16,0.0,0.0
23170,17,0.0,0.0
23170,18,0.0,0.0
23170,19,0.0,0.0
23170,20,0.0,0.0
23170,21,0.0,0.0
23170,22,0.0,0.0
23171,0,,
23171,1,,
